"Date","id","County","Overall","Incidence_vs_Active","Deaths","Recovered","Active","Quarantine_inbound","Quarantine_contact","Contracted.health.services","Acvtive_DPS","Acvtive_ZOL","Work","Academy","School","Dormitories","Weddings","Hotels","Public_Transport","Others"
2020-11-15,3,"Chrzanowski",1730,"138,92/87,52",14,626,1090,1,40,27,25,2,16,4,0,0,8,0,0,1607
2020-11-15,4,"Dabrowski",928,"156,83/56,95",25,566,337,2,76,40,28,32,7,3,0,0,0,0,0,740
2020-11-15,5,"Gorlicki",1911,"175,50/88,26",22,906,961,2,282,265,86,28,48,44,0,0,20,0,0,1136
2020-11-15,6,"Krakowski",6929,"248,14/97,98",75,4116,2736,6,170,91,70,3,13,4,0,0,2,4,0,6566
2020-11-15,7,"Limanowski",2992,"227,07/112,63",51,1456,1484,0,536,102,69,0,11,12,0,0,0,0,1,2261
2020-11-15,8,"Miechowski",1339,"274,28/221,03",17,243,1079,0,176,0,219,0,23,0,0,0,0,0,0,921
2020-11-15,9,"Myslenicki",3801,"297,88/108,86",43,2369,1389,0,364,206,148,38,123,45,3,0,4,0,0,2870
2020-11-15,10,"Nowosadecki",4901,"226,07/115,59",128,2267,2506,7,3989,139,91,2,444,100,0,0,20,1,0,108
2020-11-15,11,"Nowotarski",3568,"186,04/82,07",62,1909,1574,2,526,244,116,50,147,32,0,0,0,0,1,2450
2020-11-15,12,"Olkuski",2218,"199,43/71,12",53,1374,791,4,16,88,70,1,71,19,0,0,2,0,0,1947
2020-11-15,13,"Oswiecimski",2365,"154,09/106,20",51,684,1630,2,249,65,30,59,0,0,0,0,0,0,0,1960
2020-11-15,14,"Proszowicki",800,"185,09/46,50",10,589,201,2,10,20,127,0,8,0,0,0,0,0,0,633
2020-11-15,15,"Suski",2544,"302,02/88,56",44,1753,746,2,270,70,110,53,114,35,0,0,19,0,0,1871
2020-11-15,16,"Tarnowski",2928,"145,31/74,24",55,1376,1496,6,956,33,156,0,65,0,0,0,0,0,0,1712
2020-11-15,17,"Tatrzanski",1792,"263,25/81,24",47,1187,553,2,231,257,95,0,85,124,0,0,0,0,0,998
2020-11-15,18,"Wadowicki",3733,"233,30/155,62",41,1201,2490,0,284,143,197,0,26,95,0,0,0,0,0,2988
2020-11-15,19,"Wielicki",2776,"214,97/58,70",35,1981,758,1,266,11,51,33,12,2,0,0,5,0,0,2395
2020-11-15,20,"M.kraków",22121,"283,92/94,70",256,14483,7378,33,469,465,314,89,60,13,0,36,34,32,0,20576
2020-11-15,21,"M.nowysacz",2268,"270,66/129,13",66,1120,1082,3,1785,67,167,0,194,26,3,0,7,1,0,15
2020-11-15,22,"M.tarnów",2358,"217,39/107,77",42,1147,1169,8,719,73,51,4,56,0,0,0,0,0,0,1447
2020-11-16,1,"Bochenski",2398,"224,41/75,90",53,1526,811,3,295,49,240,0,13,26,0,0,31,0,0,1741
2020-11-16,2,"Brzeski",1644,"176,39/67,92",39,970,633,3,38,92,19,36,2,0,0,0,0,21,0,1433
2020-11-16,3,"Chrzanowski",1787,"143,49/90,74",14,643,1130,1,40,27,25,2,16,4,0,0,8,0,0,1664
2020-11-16,4,"Dabrowski",937,"158,35/58,47",25,566,346,2,76,40,28,32,7,3,0,0,0,0,0,749
2020-11-16,5,"Gorlicki",1917,"176,06/88,72",22,907,966,2,282,266,86,28,48,44,0,0,20,0,0,1141
2020-11-16,6,"Krakowski",7067,"253,08/96,76",75,4288,2702,6,170,96,72,3,13,4,0,0,2,4,0,6697
2020-11-16,7,"Limanowski",3026,"229,65/108,91",51,1539,1435,0,542,102,69,0,11,12,0,0,0,0,1,2289
2020-11-16,8,"Miechowski",1389,"284,53/231,27",17,243,1129,0,183,0,219,0,23,0,0,0,0,0,0,964
2020-11-16,9,"Myslenicki",3833,"300,39/98,04",43,2539,1251,0,366,206,149,38,123,45,3,0,4,0,0,2899
2020-11-16,10,"Nowosadecki",4957,"228,65/118,18",128,2267,2562,7,4035,140,91,2,445,105,0,0,20,1,0,111
2020-11-16,11,"Nowotarski",3591,"187,24/80,25",62,1967,1539,2,528,247,116,51,147,32,0,0,0,0,1,2467
2020-11-16,12,"Olkuski",2244,"201,77/65,46",54,1462,728,4,16,88,70,1,71,19,0,0,2,0,0,1973
2020-11-16,13,"Oswiecimski",2403,"156,56/108,67",51,684,1668,2,249,65,30,59,0,0,0,0,0,0,0,1998
2020-11-16,14,"Proszowicki",807,"186,71/47,89",11,589,207,2,10,20,127,0,8,0,0,0,0,0,0,640
2020-11-16,15,"Suski",2545,"302,14/80,14",44,1825,675,2,270,70,110,53,114,35,0,0,19,0,0,1872
2020-11-16,16,"Tarnowski",2978,"147,79/74,39",56,1422,1499,6,978,33,156,0,65,0,0,0,0,0,0,1740
2020-11-16,17,"Tatrzanski",1796,"263,84/59,94",47,1336,408,2,231,257,95,0,85,124,0,0,0,0,0,1002
2020-11-16,18,"Wadowicki",3777,"236,05/139,43",41,1504,2231,0,284,143,204,0,26,95,0,0,0,0,0,3025
2020-11-16,19,"Wielicki",3042,"235,57/79,14",35,1983,1022,1,266,11,51,33,12,2,0,0,5,0,0,2661
2020-11-16,20,"M.kraków",22440,"288,02/91,85",256,15024,7156,33,469,487,315,89,60,13,0,36,34,32,0,20872
2020-11-16,21,"M.nowysacz",2310,"275,68/134,14",66,1120,1124,3,1823,67,168,0,196,26,3,0,7,1,0,16
2020-11-16,22,"M.tarnów",2393,"220,61/101,13",42,1254,1097,8,727,73,51,4,56,0,0,0,0,0,0,1474
2020-11-17,1,"Bochenski",2460,"230,21/81,32",57,1526,869,3,302,49,240,0,13,26,0,0,31,0,0,1796
2020-11-17,2,"Brzeski",1757,"188,52/80,04",39,970,746,3,38,92,19,36,2,0,0,0,0,21,0,1546
2020-11-17,3,"Chrzanowski",1870,"150,16/93,47",15,691,1164,1,40,27,25,2,16,4,0,0,8,0,0,1747
2020-11-17,4,"Dabrowski",966,"163,25/58,81",30,588,348,2,76,40,28,32,7,3,0,0,0,0,0,778
2020-11-17,5,"Gorlicki",1960,"180,00/87,71",22,961,955,2,293,267,81,28,48,46,0,0,20,0,0,1175
2020-11-17,6,"Krakowski",7227,"258,81/85,12",76,4772,2377,6,170,105,78,3,13,4,0,0,2,4,0,6842
2020-11-17,7,"Limanowski",3041,"230,79/106,63",52,1583,1405,0,544,102,70,0,11,12,0,0,0,0,1,2301
2020-11-17,8,"Miechowski",1456,"298,25/216,31",17,383,1056,0,193,0,219,0,23,0,0,0,0,0,0,1021
2020-11-17,9,"Myslenicki",3917,"306,97/83,39",44,2809,1064,0,369,208,150,38,124,45,3,0,4,0,0,2976
2020-11-17,10,"Nowosadecki",5069,"233,81/120,57",134,2321,2614,7,4134,140,91,2,453,105,0,0,20,1,0,116
2020-11-17,11,"Nowotarski",3625,"189,02/78,84",64,2024,1512,2,532,247,116,51,150,32,0,0,0,0,1,2494
2020-11-17,12,"Olkuski",2272,"204,29/42,26",58,1744,470,4,16,88,70,1,71,19,0,0,2,0,0,2001
2020-11-17,13,"Oswiecimski",2458,"160,14/112,26",51,684,1723,2,249,65,30,59,0,0,0,0,0,0,0,2053
2020-11-17,14,"Proszowicki",812,"187,87/32,16",11,662,139,2,10,20,127,0,8,0,0,0,0,0,0,645
2020-11-17,15,"Suski",2558,"303,69/64,46",45,1969,543,2,270,70,110,53,114,35,0,0,19,0,0,1885
2020-11-17,16,"Tarnowski",3059,"151,81/78,41",56,1422,1580,6,994,33,180,0,65,0,0,0,0,0,0,1781
2020-11-17,17,"Tatrzanski",1801,"264,57/60,52",48,1336,412,2,231,257,95,0,85,124,0,0,0,0,0,1007
2020-11-17,18,"Wadowicki",3836,"239,74/122,68",41,1831,1963,0,284,145,204,0,26,95,0,0,0,0,0,3082
2020-11-17,19,"Wielicki",3302,"255,70/85,88",35,2156,1109,1,266,11,51,33,12,2,0,0,5,0,0,2921
2020-11-17,20,"M.kraków",22716,"291,56/78,45",263,16337,6112,33,469,561,336,89,60,13,0,36,34,32,0,21053
2020-11-17,21,"M.nowysacz",2371,"282,96/138,20",71,1142,1158,3,1883,67,168,0,197,26,3,0,7,1,0,16
2020-11-17,22,"M.tarnów",2472,"227,90/108,42",42,1254,1176,8,739,73,51,4,56,0,0,0,0,0,0,1541
2020-11-18,1,"Bochenski",2528,"236,58/87,59",58,1526,936,3,302,49,243,0,13,26,0,0,31,0,0,1861
2020-11-18,2,"Brzeski",1783,"191,31/81,12",55,970,756,3,38,92,19,36,2,0,0,0,0,21,0,1572
2020-11-18,3,"Chrzanowski",1975,"158,59/92,18",16,811,1148,1,40,27,25,2,16,4,0,0,8,0,0,1852
2020-11-18,4,"Dabrowski",992,"167,64/56,61",30,627,335,2,76,40,28,32,7,3,0,0,0,0,0,804
2020-11-18,5,"Gorlicki",2004,"184,05/89,45",25,981,974,2,302,268,81,28,48,46,0,0,20,0,0,1209
2020-11-18,6,"Krakowski",7290,"261,07/63,92",77,5426,1785,6,170,163,79,3,13,4,0,0,2,4,0,6846
2020-11-18,7,"Limanowski",3052,"231,63/102,23",57,1647,1347,0,544,102,70,0,11,12,0,0,0,0,1,2312
2020-11-18,8,"Miechowski",1478,"302,76/199,93",19,483,976,0,198,0,219,0,23,0,0,0,0,0,0,1038
2020-11-18,9,"Myslenicki",3977,"311,68/87,93",46,2809,1122,0,372,211,150,38,125,45,3,0,4,0,0,3029
2020-11-18,10,"Nowosadecki",5223,"240,92/127,54",137,2321,2765,7,4282,142,92,2,454,105,0,0,20,1,0,118
2020-11-18,11,"Nowotarski",3658,"190,74/76,96",64,2093,1476,2,532,248,116,51,150,32,0,0,0,0,1,2526
2020-11-18,12,"Olkuski",2382,"214,18/31,83",60,1968,354,4,16,98,70,1,71,19,0,0,2,0,0,2101
2020-11-18,13,"Oswiecimski",2573,"167,64/119,75",51,684,1838,2,249,65,30,59,0,0,0,0,0,0,0,2168
2020-11-18,14,"Proszowicki",827,"191,34/35,63",11,662,154,2,10,20,127,0,8,0,0,0,0,0,0,660
2020-11-18,15,"Suski",2618,"310,81/67,08",49,2003,565,2,270,70,122,53,114,35,0,0,19,0,0,1933
2020-11-18,16,"Tarnowski",3104,"154,05/74,49",61,1541,1501,6,994,33,180,0,65,0,0,0,0,0,0,1826
2020-11-18,17,"Tatrzanski",1817,"266,92/59,35",49,1359,404,2,231,258,95,0,85,124,0,0,0,0,0,1022
2020-11-18,18,"Wadowicki",3881,"242,55/114,31",45,2006,1829,0,284,145,204,0,26,95,0,0,0,0,0,3127
2020-11-18,19,"Wielicki",3567,"276,22/92,93",43,2321,1200,1,266,11,51,33,12,2,0,0,5,0,0,3186
2020-11-18,20,"M.kraków",22979,"294,94/62,12",275,17860,4840,33,469,570,359,89,60,13,0,36,34,32,0,21284
2020-11-18,21,"M.nowysacz",2392,"285,46/140,46",73,1142,1177,3,1898,68,168,NA,198,26,3,0,7,1,0,20
2020-11-18,22,"M.tarnów",2513,"231,68/99,11",43,1395,1075,8,739,73,51,4,56,0,0,0,0,0,0,1582
2020-11-19,1,"Bochenski",2574,"240,88/91,90",58,1526,982,3,303,49,243,0,13,26,0,0,31,0,0,1906
2020-11-19,2,"Brzeski",1849,"198,39/81,97",55,1028,764,3,38,92,19,36,2,0,0,0,0,21,0,1638
2020-11-19,3,"Chrzanowski",2083,"167,26/97,56",19,849,1215,1,40,27,30,23,16,4,0,0,8,0,0,1934
2020-11-19,4,"Dabrowski",1013,"171,19/53,57",30,666,317,2,78,40,28,32,7,3,0,0,0,0,0,823
2020-11-19,5,"Gorlicki",2077,"190,75/75,49",28,1201,822,2,312,269,81,28,52,46,0,0,20,0,0,1267
2020-11-19,6,"Krakowski",7425,"265,90/64,21",79,5551,1793,6,170,167,122,3,13,4,0,0,2,4,0,6934
2020-11-19,7,"Limanowski",3067,"232,76/88,72",58,1839,1169,0,546,102,70,0,11,12,0,0,0,0,1,2325
2020-11-19,8,"Miechowski",1509,"309,11/193,58",21,543,945,0,203,0,219,0,23,0,0,0,0,0,0,1064
2020-11-19,9,"Myslenicki",4015,"314,66/68,34",47,3096,872,0,374,213,150,38,127,45,3,0,4,0,0,3061
2020-11-19,10,"Nowosadecki",5335,"246,08/129,52",145,2382,2808,7,4390,143,92,2,455,105,0,0,20,1,0,120
2020-11-19,11,"Nowotarski",3702,"193,03/74,82",70,2170,1435,2,533,249,116,51,153,32,0,0,0,0,1,2565
2020-11-19,12,"Olkuski",2424,"217,95/33,72",60,1989,375,4,16,126,70,1,71,19,0,0,2,0,0,2115
2020-11-19,13,"Oswiecimski",2751,"179,23/128,68",54,722,1975,2,249,65,30,59,0,0,0,0,0,0,0,2346
2020-11-19,14,"Proszowicki",842,"194,81/31,00",12,696,134,2,10,20,127,0,8,0,0,0,0,0,0,675
2020-11-19,15,"Suski",2635,"312,83/62,80",50,2055,529,2,270,70,122,53,114,35,0,0,19,0,0,1950
2020-11-19,16,"Tarnowski",3164,"157,02/76,63",78,1541,1544,6,1003,33,195,0,65,0,0,0,0,0,0,1862
2020-11-19,17,"Tatrzanski",1820,"267,36/47,74",51,1439,325,2,231,258,95,0,85,124,0,0,0,0,0,1025
2020-11-19,18,"Wadowicki",3941,"246,30/95,62",46,2364,1530,0,286,145,205,0,26,96,0,0,0,0,0,3183
2020-11-19,19,"Wielicki",3827,"296,35/72,48",46,2842,936,1,266,11,51,33,12,2,0,0,5,0,0,3446
2020-11-19,20,"M.kraków",23256,"298,49/58,58",282,18406,4564,33,469,602,373,104,60,13,0,36,34,32,0,21500
2020-11-19,21,"M.nowysacz",2421,"288,92/136,53",77,1200,1144,3,1927,68,168,0,198,26,3,0,7,1,0,20
2020-11-19,22,"M.tarnów",2553,"235,36/101,50",57,1395,1101,8,736,73,58,4,56,0,0,0,0,0,0,1618
2020-11-20,1,"Bochenski",2615,"244,72/95,64",59,1526,1022,3,305,49,244,0,13,26,0,0,31,0,0,1944
2020-11-20,2,"Brzeski",1895,"203,32/66,84",57,1213,623,3,38,92,19,36,2,0,0,0,0,21,0,1684
2020-11-20,3,"Chrzanowski",2192,"176,01/98,93",41,919,1232,1,40,27,31,23,16,4,0,0,8,0,0,2042
2020-11-20,4,"Dabrowski",1030,"174,06/51,04",32,696,302,2,81,40,28,32,7,3,0,0,0,0,0,837
2020-11-20,5,"Gorlicki",2108,"193,60/66,95",29,1322,729,2,320,270,81,28,54,46,0,0,20,0,0,1287
2020-11-20,6,"Krakowski",7698,"275,68/64,78",85,5802,1809,6,170,172,161,3,13,4,0,0,2,4,0,7163
2020-11-20,7,"Limanowski",3115,"236,41/92,36",58,1839,1217,0,558,102,70,0,11,12,0,0,0,0,1,2361
2020-11-20,8,"Miechowski",1531,"313,61/177,39",22,643,866,0,212,0,219,0,23,0,0,0,0,0,0,1077
2020-11-20,9,"Myslenicki",4061,"318,26/62,15",49,3219,793,0,377,215,151,38,129,45,3,0,4,0,0,3099
2020-11-20,10,"Nowosadecki",5368,"247,61/128,09",148,2443,2777,7,4423,143,92,2,455,105,0,0,20,1,0,120
2020-11-20,11,"Nowotarski",3735,"194,75/73,73",84,2210,1414,2,533,253,116,51,153,32,0,0,0,0,1,2594
2020-11-20,12,"Olkuski",2482,"223,17/35,70",60,2025,397,4,16,126,70,1,71,19,0,0,2,0,0,2173
2020-11-20,13,"Oswiecimski",2887,"188,10/124,51",58,918,1911,2,249,65,30,59,0,0,0,0,0,0,0,2482
2020-11-20,14,"Proszowicki",860,"198,97/34,01",12,701,147,2,10,20,127,0,8,0,0,0,0,0,0,693
2020-11-20,15,"Suski",2737,"324,94/67,08",50,2121,565,2,270,70,122,53,114,35,0,0,19,0,0,2052
2020-11-20,16,"Tarnowski",3218,"159,70/74,34",81,1638,1498,6,1016,33,199,0,65,0,0,0,0,0,0,1899
2020-11-20,17,"Tatrzanski",1830,"268,83/41,13",51,1494,280,2,233,258,96,0,85,124,0,0,0,0,0,1032
2020-11-20,18,"Wadowicki",4025,"251,55/90,56",46,2529,1449,0,286,146,205,0,26,96,0,0,0,0,0,3266
2020-11-20,19,"Wielicki",4076,"315,64/90,14",46,2863,1164,1,266,11,51,33,12,2,0,0,5,0,0,3695
2020-11-20,20,"M.kraków",23796,"305,42/57,48",296,19018,4478,33,469,620,376,104,60,13,0,36,34,32,0,22019
2020-11-20,21,"M.nowysacz",2428,"289,76/132,11",79,1242,1107,3,1933,69,168,NA,198,26,3,0,7,1,0,20
2020-11-20,22,"M.tarnów",2595,"239,24/82,14",57,1647,891,8,751,73,58,11,56,0,0,0,0,0,0,1638
2020-11-21,1,"Bochenski",2773,"259,50/110,33",60,1526,1179,3,304,49,244,0,13,26,0,0,31,0,0,2103
2020-11-21,2,"Brzeski",1940,"208,15/71,67",57,1213,668,3,38,92,19,36,2,0,0,0,0,21,0,1729
2020-11-21,3,"Chrzanowski",2302,"184,85/102,62",47,977,1278,1,40,27,31,23,16,4,0,0,8,0,0,2152
2020-11-21,4,"Dabrowski",1048,"177,10/50,70",32,716,300,2,85,40,28,32,7,3,0,0,0,0,0,851
2020-11-21,5,"Gorlicki",2136,"196,17/56,30",30,1464,613,2,323,269,81,28,54,46,0,0,20,0,0,1313
2020-11-21,6,"Krakowski",7991,"286,17/65,75",87,6066,1836,6,170,188,203,3,13,4,0,0,2,4,0,7398
2020-11-21,7,"Limanowski",3137,"238,08/90,62",59,1883,1194,0,562,102,78,0,11,12,0,0,0,0,1,2371
2020-11-21,8,"Miechowski",1557,"318,94/167,77",25,713,819,0,218,0,219,14,23,0,0,0,0,0,0,1083
2020-11-21,9,"Myslenicki",4149,"325,16/51,57",49,3442,658,0,381,213,158,38,130,45,3,0,4,0,0,3177
2020-11-21,10,"Nowosadecki",5440,"250,93/128,37",153,2504,2783,7,4493,144,93,2,456,105,0,0,20,1,0,119
2020-11-21,11,"Nowotarski",3755,"195,80/73,78",98,2215,1415,2,533,256,116,51,153,32,0,0,0,0,1,2611
2020-11-21,12,"Olkuski",2581,"232,07/35,79",63,2120,398,4,16,126,70,1,71,19,0,0,2,0,0,2272
2020-11-21,13,"Oswiecimski",3003,"195,65/130,89",76,918,2009,2,249,65,30,59,0,0,0,0,0,0,0,2598
2020-11-21,14,"Proszowicki",875,"202,44/33,55",13,717,145,2,10,20,127,0,8,0,0,0,0,0,0,708
2020-11-21,15,"Suski",2762,"327,90/65,65",51,2157,553,2,270,70,122,53,114,35,0,0,19,0,0,2077
2020-11-21,16,"Tarnowski",3290,"163,28/67,64",81,1845,1363,6,1029,33,206,0,65,0,0,0,0,0,0,1951
2020-11-21,17,"Tatrzanski",1844,"270,89/37,75",53,1529,257,2,233,259,96,0,85,124,0,0,0,0,0,1045
2020-11-21,18,"Wadowicki",4069,"254,30/82,00",48,2708,1312,0,286,146,205,0,26,96,0,0,0,0,0,3310
2020-11-21,19,"Wielicki",4291,"332,29/76,51",53,3247,988,1,266,11,61,33,12,2,0,0,5,0,0,3900
2020-11-21,20,"M.kraków",24452,"313,84/59,91",318,19462,4668,33,469,686,382,104,60,13,0,36,34,32,0,22603
2020-11-21,21,"M.nowysacz",2453,"292,74/129,25",80,1290,1083,3,1960,69,168,0,200,26,3,0,7,1,0,16
2020-11-21,22,"M.tarnów",2647,"244,03/86,94",57,1647,943,8,764,73,58,11,56,0,0,0,0,0,0,1677
2020-11-22,1,"Bochenski",2863,"267,93/118,76",60,1526,1269,3,305,49,244,0,13,26,0,0,31,0,0,2192
2020-11-22,2,"Brzeski",1948,"209,01/68,99",57,1246,643,3,38,92,19,36,2,0,0,0,0,21,0,1737
2020-11-22,3,"Chrzanowski",2361,"189,58/102,62",47,1036,1278,1,40,27,31,23,16,4,0,0,8,0,0,2211
2020-11-22,4,"Dabrowski",1049,"177,27/46,64",32,741,276,2,85,40,28,32,7,3,0,0,0,0,0,852
2020-11-22,5,"Gorlicki",2157,"198,10/46,56",30,1591,507,2,323,269,81,28,54,46,0,0,20,0,0,1334
2020-11-22,6,"Krakowski",8272,"296,23/69,22",91,6246,1933,6,170,189,203,3,13,4,0,0,2,4,0,7678
2020-11-22,7,"Limanowski",3160,"239,82/88,57",59,1933,1167,0,564,102,78,0,11,12,0,0,0,0,1,2392
2020-11-22,8,"Miechowski",1586,"324,88/158,75",28,783,775,0,229,0,219,14,23,0,0,0,0,0,0,1101
2020-11-22,9,"Myslenicki",4181,"327,66/49,22",50,3503,628,0,382,216,158,38,132,45,3,0,4,0,0,3203
2020-11-22,10,"Nowosadecki",5495,"253,46/128,28",153,2561,2781,7,4542,144,98,2,457,105,0,0,20,1,0,119
2020-11-22,11,"Nowotarski",3771,"196,63/73,89",107,2220,1417,2,534,258,116,51,153,32,0,0,0,0,1,2624
2020-11-22,12,"Olkuski",2635,"236,92/33,90",63,2195,377,4,16,126,70,1,71,19,0,0,2,0,0,2326
2020-11-22,13,"Oswiecimski",3077,"200,47/135,71",76,918,2083,2,249,65,63,59,0,0,0,0,0,0,0,2639
2020-11-22,14,"Proszowicki",886,"204,99/31,93",14,734,138,2,10,20,127,0,8,0,0,0,0,0,0,719
2020-11-22,15,"Suski",2815,"334,20/68,03",51,2190,573,2,270,70,122,53,114,35,0,0,19,0,0,2130
2020-11-22,16,"Tarnowski",3273,"162,43/66,50",81,1851,1340,6,1041,33,206,0,65,0,0,0,0,0,0,1922
2020-11-22,17,"Tatrzanski",1850,"271,77/36,43",53,1544,248,2,233,259,97,0,85,124,0,0,0,0,0,1050
2020-11-22,18,"Wadowicki",4101,"256,30/73,43",51,2874,1175,0,286,146,205,0,26,96,0,0,0,0,0,3342
2020-11-22,19,"Wielicki",4475,"346,53/64,27",53,3589,830,1,266,11,61,33,12,2,0,0,5,0,0,4084
2020-11-22,20,"M.kraków",24879,"319,32/59,07",335,19938,4602,33,469,688,382,104,60,13,0,36,34,32,0,23028
2020-11-22,21,"M.nowysacz",2473,"295,13/125,43",80,1342,1051,3,1977,69,169,NA,202,26,3,0,7,1,0,16
2020-11-22,22,"M.tarnów",2632,"242,65/80,11",57,1706,869,8,780,73,58,11,56,0,0,0,0,0,0,1646
2020-11-23,1,"Bochenski",2965,"277,47/128,30",60,1526,1371,3,307,49,283,0,13,26,0,0,31,0,0,2253
2020-11-23,2,"Brzeski",1948,"209,01/68,99",57,1246,643,3,38,92,19,36,2,0,0,0,0,21,0,1737
2020-11-23,3,"Chrzanowski",2404,"193,04/103,58",49,1065,1290,1,40,27,31,23,16,4,0,0,8,0,0,2254
2020-11-23,4,"Dabrowski",1051,"177,61/44,11",32,758,261,2,86,40,28,32,7,3,0,0,0,0,0,853
2020-11-23,5,"Gorlicki",2184,"200,58/41,33",30,1675,450,2,323,269,81,28,54,46,0,0,20,0,0,1361
2020-11-23,6,"Krakowski",8387,"300,35/66,57",96,6430,1859,6,170,189,203,3,13,4,0,0,2,4,0,7793
2020-11-23,7,"Limanowski",3189,"242,02/90,77",59,1933,1196,0,570,102,78,0,11,12,0,0,0,0,1,2415
2020-11-23,8,"Miechowski",1613,"330,41/143,80",28,883,702,0,234,0,219,14,23,0,0,0,0,0,0,1123
2020-11-23,9,"Myslenicki",4207,"329,70/45,06",50,3582,575,0,382,216,158,38,133,45,3,0,4,0,0,3228
2020-11-23,10,"Nowosadecki",5510,"254,16/126,89",154,2605,2751,7,4557,144,98,2,457,105,0,0,20,1,0,119
2020-11-23,11,"Nowotarski",3784,"197,31/73,89",116,2224,1417,2,534,259,116,51,154,32,0,0,0,0,1,2635
2020-11-23,12,"Olkuski",2690,"241,87/34,17",63,2247,380,4,16,126,70,1,71,19,0,0,2,0,0,2381
2020-11-23,13,"Oswiecimski",3142,"204,71/139,95",76,918,2148,2,249,65,63,59,0,0,0,0,0,0,0,2704
2020-11-23,14,"Proszowicki",891,"206,15/31,70",14,740,137,2,10,20,127,0,8,0,0,0,0,0,0,724
2020-11-23,15,"Suski",2850,"338,35/61,26",51,2282,516,2,270,70,122,53,114,35,0,0,19,0,0,2165
2020-11-23,16,"Tarnowski",3301,"163,82/52,16",81,2168,1051,6,1048,33,206,0,65,0,0,0,0,0,0,1943
2020-11-23,17,"Tatrzanski",1853,"272,21/34,52",53,1560,235,2,233,259,97,0,85,124,0,0,0,0,0,1053
2020-11-23,18,"Wadowicki",4126,"257,87/63,75",51,3054,1020,0,286,146,205,0,26,96,0,0,0,0,0,3367
2020-11-23,19,"Wielicki",4654,"360,40/70,70",57,3681,913,1,266,11,61,33,12,2,0,0,5,0,0,4263
2020-11-23,20,"M.kraków",25464,"326,83/61,51",347,20321,4792,33,469,688,382,104,60,13,0,36,34,32,0,23613
2020-11-23,21,"M.nowysacz",2485,"296,56/120,41",80,1396,1009,3,1989,69,169,0,202,26,3,0,7,1,0,16
2020-11-23,22,"M.tarnów",2642,"243,57/64,63",57,1884,701,8,780,73,58,11,56,0,0,0,0,0,0,1656
